EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,MonthlyIncome,SalaryBand,DistanceFromHome,BusinessTravel,OverTime,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
1546,20,Male,Married,Research & Development,Research Scientist,Other,8820,High,8,Travel_Rarely,Yes,0,0,1,0,2,6,2,4,2,3,3,4,3,No
1547,36,Male,Single,Research & Development,Research Scientist,Human Resources,7580,High,24,Travel_Rarely,Yes,14,13,12,10,8,2,0,4,1,4,4,4,3,Yes
1548,43,Male,Married,Research & Development,Laboratory Technician,Technical Degree,3630,Medium,18,Travel_Rarely,Yes,21,16,15,14,2,3,0,4,2,4,2,2,3,No
1549,40,Male,Divorced,Research & Development,Healthcare Representative,Other,6870,High,13,Travel_Rarely,No,20,20,3,19,9,4,3,4,2,2,2,4,3,No
1550,47,Male,Married,Research & Development,Healthcare Representative,Life Sciences,7100,High,19,Travel_Rarely,Yes,26,26,15,26,6,5,0,1,4,3,2,4,4,Yes
1551,52,Female,Single,Research & Development,Laboratory Technician,Human Resources,11800,Very High,9,Travel_Rarely,Yes,31,28,4,26,1,0,1,2,2,2,2,4,4,No
1552,34,Female,Single,Research & Development,Manufacturing Director,Other,6070,High,19,Travel_Rarely,No,13,11,7,10,4,1,0,3,2,2,4,4,4,No
1553,53,Male,Divorced,Research & Development,Healthcare Representative,Medical,8500,High,14,Travel_Frequently,Yes,33,29,15,27,0,2,1,1,2,3,3,2,3,Yes
1554,31,Male,Divorced,Research & Development,Laboratory Technician,Marketing,19310,Very High,10,Travel_Rarely,No,8,8,1,8,8,4,2,4,3,2,2,3,3,No
1555,60,Male,Single,Research & Development,Healthcare Representative,Technical Degree,10930,Very High,29,Travel_Frequently,No,38,36,4,34,6,6,1,3,2,1,2,2,4,Yes
1556,39,Female,Divorced,Research & Development,Research Scientist,Life Sciences,4610,Medium,2,Travel_Rarely,No,15,15,1,13,4,3,0,4,4,3,3,2,3,No
1557,49,Male,Single,Research & Development,Laboratory Technician,Other,9310,High,22,Non-Travel,Yes,29,29,15,27,6,3,1,2,2,2,3,2,3,Yes
1558,55,Female,Single,Research & Development,Laboratory Technician,Medical,8240,High,7,Travel_Rarely,Yes,32,30,15,28,6,0,0,3,2,3,2,1,3,Yes
1559,52,Female,Married,Research & Development,Research Scientist,Life Sciences,5990,Medium,7,Travel_Rarely,No,28,24,2,21,5,3,0,1,1,2,4,1,3,Yes
1560,54,Male,Married,Research & Development,Healthcare Representative,Medical,9350,High,5,Travel_Rarely,No,32,32,15,29,3,3,1,1,4,4,2,4,3,No
1561,41,Male,Married,Research & Development,Healthcare Representative,Human Resources,4590,Medium,3,Travel_Frequently,Yes,18,13,11,12,3,4,1,3,2,4,2,1,4,Yes
1562,19,Male,Divorced,Sales,Sales Representative,Medical,5330,Medium,4,Travel_Rarely,No,0,0,0,0,2,5,1,1,1,2,1,3,3,Yes
1563,39,Female,Divorced,Sales,Manager,Technical Degree,6470,High,25,Travel_Rarely,No,17,15,9,12,7,3,0,2,1,3,2,4,3,No
1564,25,Male,Single,Research & Development,Research Director,Other,5880,Medium,27,Travel_Frequently,Yes,1,0,0,0,4,0,0,4,2,1,4,2,3,Yes
1565,56,Female,Married,Research & Development,Healthcare Representative,Life Sciences,8930,High,17,Travel_Rarely,No,34,33,8,32,4,5,0,2,4,4,4,2,3,No
1566,28,Female,Married,Sales,Manager,Other,6790,High,1,Travel_Rarely,No,6,5,2,3,7,3,2,2,1,1,2,4,3,No
1567,27,Female,Married,Research & Development,Manufacturing Director,Medical,5650,Medium,26,Travel_Rarely,No,3,0,0,0,5,3,0,2,1,4,1,4,3,Yes
1568,28,Male,Divorced,Research & Development,Research Scientist,Other,10850,Very High,18,Travel_Rarely,No,6,6,3,6,9,6,3,3,3,4,3,4,3,No
1569,45,Male,Married,Sales,Manager,Medical,8790,High,16,Non-Travel,No,25,20,4,19,2,4,0,4,2,1,3,3,3,No
1570,42,Female,Single,Research & Development,Research Director,Life Sciences,3880,Medium,28,Travel_Rarely,No,19,15,6,14,0,5,0,3,4,1,4,4,3,No
1571,58,Male,Single,Research & Development,Healthcare Representative,Other,3860,Medium,12,Travel_Rarely,No,35,30,15,28,4,6,1,2,4,3,3,2,3,No
1572,35,Female,Divorced,Research & Development,Healthcare Representative,Other,5670,Medium,11,Travel_Rarely,No,14,12,5,10,5,3,0,2,3,4,1,3,3,No
1573,30,Male,Divorced,Research & Development,Research Scientist,Human Resources,4060,Medium,23,Travel_Frequently,No,7,4,3,4,8,6,1,1,2,3,4,3,3,Yes
1574,20,Male,Single,Sales,Sales Representative,Other,10120,Very High,16,Non-Travel,No,0,0,0,0,6,1,2,1,3,1,3,4,3,No
1575,18,Female,Single,Research & Development,Research Scientist,Marketing,5430,Medium,21,Travel_Rarely,Yes,0,0,0,0,9,6,2,2,3,3,4,2,3,Yes
1576,34,Male,Married,Research & Development,Research Scientist,Medical,8500,High,21,Travel_Frequently,No,10,9,8,9,0,5,1,2,2,2,1,4,3,Yes
1577,57,Male,Single,Research & Development,Healthcare Representative,Medical,15060,Very High,25,Travel_Rarely,No,34,32,15,29,5,0,1,4,2,4,2,3,3,No
1578,40,Male,Single,Research & Development,Healthcare Representative,Technical Degree,9250,High,10,Travel_Frequently,No,17,14,9,13,8,1,0,4,4,4,2,1,3,Yes
1579,56,Male,Divorced,Sales,Manager,Marketing,3210,Medium,3,Travel_Frequently,No,33,29,15,27,5,0,1,1,3,4,2,3,3,Yes
1580,22,Female,Divorced,Sales,Manager,Marketing,5530,Medium,14,Travel_Rarely,No,2,0,0,0,2,1,0,2,2,2,4,4,3,No
1581,22,Male,Divorced,Research & Development,Research Director,Medical,6350,High,19,Travel_Frequently,No,0,0,1,0,7,6,0,1,4,2,1,2,3,No
1582,53,Male,Married,Research & Development,Manufacturing Director,Marketing,7710,High,24,Travel_Rarely,No,32,31,13,28,8,0,1,1,2,4,1,3,3,Yes
1583,22,Male,Married,Sales,Manager,Medical,9880,High,8,Travel_Rarely,Yes,0,0,1,0,2,0,0,2,1,1,1,4,3,Yes
1584,20,Female,Divorced,Research & Development,Manufacturing Director,Life Sciences,16300,Very High,22,Travel_Rarely,No,0,0,0,0,5,3,1,4,4,1,4,4,3,No
1585,35,Male,Single,Research & Development,Research Director,Life Sciences,13150,Very High,25,Travel_Rarely,Yes,14,12,5,10,8,2,0,1,4,1,1,2,4,No
1586,57,Female,Single,Research & Development,Laboratory Technician,Technical Degree,6760,High,24,Travel_Rarely,No,34,31,15,29,1,4,0,3,2,3,3,4,3,No
1587,47,Female,Divorced,Research & Development,Research Director,Marketing,6730,High,24,Non-Travel,No,27,24,4,24,0,4,1,2,4,1,1,3,3,No
1588,22,Male,Married,Sales,Manager,Life Sciences,12550,Very High,29,Travel_Rarely,No,0,0,1,0,7,5,1,3,2,3,2,3,3,No
1589,53,Female,Divorced,Research & Development,Research Director,Technical Degree,6910,High,20,Travel_Rarely,Yes,31,30,15,27,7,2,3,4,3,1,3,3,3,Yes
1590,54,Female,Single,Research & Development,Manufacturing Director,Life Sciences,5480,Medium,11,Travel_Frequently,No,34,33,15,31,1,3,0,4,1,4,1,2,4,No
1591,52,Male,Divorced,Research & Development,Research Scientist,Life Sciences,10190,Very High,13,Travel_Frequently,No,29,25,1,25,5,0,0,4,3,2,1,2,4,No
1592,56,Male,Married,Research & Development,Research Scientist,Life Sciences,7870,High,22,Travel_Rarely,No,32,30,15,29,7,6,0,2,1,1,3,1,3,No
1593,28,Female,Married,Research & Development,Research Director,Marketing,3840,Medium,7,Travel_Rarely,Yes,8,4,0,2,9,1,1,1,1,3,1,4,3,Yes
1594,60,Female,Divorced,Sales,Manager,Human Resources,6100,High,18,Travel_Rarely,Yes,36,36,3,33,8,4,0,4,4,2,2,2,4,No
1595,31,Female,Married,Sales,Manager,Medical,4100,Medium,17,Travel_Rarely,No,7,6,1,4,2,6,1,4,1,2,3,3,3,No
1596,52,Female,Married,Research & Development,Healthcare Representative,Medical,2600,Low,20,Travel_Rarely,No,30,25,7,25,5,4,0,4,2,3,1,3,4,No
1597,42,Male,Married,Research & Development,Manufacturing Director,Medical,13950,Very High,13,Travel_Rarely,No,18,13,0,11,7,4,2,2,4,4,1,3,3,No
1598,51,Female,Divorced,Research & Development,Healthcare Representative,Marketing,7270,High,22,Travel_Frequently,No,30,30,0,30,2,1,1,2,4,4,2,4,4,No
1599,44,Female,Divorced,Human Resources,Manager,Other,6190,High,3,Travel_Rarely,No,21,17,14,16,1,4,1,1,2,2,3,4,3,No
1600,45,Male,Married,Human Resources,Human Resources,Medical,5650,Medium,22,Travel_Frequently,No,22,22,10,20,4,1,0,2,1,4,1,1,3,Yes
1601,44,Male,Single,Research & Development,Healthcare Representative,Technical Degree,6960,High,24,Travel_Frequently,Yes,22,22,4,20,7,4,0,2,2,1,2,4,4,Yes
1602,51,Male,Single,Sales,Sales Executive,Human Resources,5620,Medium,26,Travel_Rarely,Yes,27,22,9,21,5,4,0,2,3,4,4,1,3,Yes
1603,49,Female,Divorced,Research & Development,Manufacturing Director,Human Resources,4640,Medium,27,Travel_Rarely,Yes,25,25,15,24,6,3,1,4,2,4,2,3,4,No
1604,23,Male,Divorced,Research & Development,Healthcare Representative,Technical Degree,5750,Medium,11,Travel_Rarely,No,0,0,1,0,6,5,1,3,3,3,2,3,3,No
1605,53,Female,Divorced,Research & Development,Research Director,Other,12010,Very High,2,Travel_Frequently,No,31,31,9,29,9,5,0,1,4,3,3,1,3,No
1606,41,Male,Single,Sales,Manager,Human Resources,10090,Very High,19,Non-Travel,No,17,14,2,14,6,1,0,3,3,3,2,2,3,No
1607,31,Male,Married,Research & Development,Research Scientist,Other,5760,Medium,3,Travel_Rarely,No,9,9,9,7,1,2,3,3,3,1,2,4,3,No
1608,40,Female,Married,Research & Development,Manufacturing Director,Medical,14580,Very High,9,Travel_Frequently,No,17,16,10,14,4,3,0,3,3,4,4,1,3,No
1609,59,Male,Married,Research & Development,Research Director,Life Sciences,6730,High,21,Travel_Rarely,No,39,38,15,36,1,1,0,4,1,3,1,1,3,No
1610,54,Female,Single,Human Resources,Manager,Life Sciences,5040,Medium,18,Travel_Rarely,No,33,30,9,28,7,2,0,4,3,4,3,1,3,No
1611,53,Male,Married,Research & Development,Healthcare Representative,Human Resources,8010,High,18,Travel_Rarely,Yes,29,27,3,27,9,0,0,2,4,1,2,1,3,No
1612,37,Female,Single,Research & Development,Manufacturing Director,Technical Degree,12830,Very High,22,Travel_Rarely,Yes,15,14,5,11,7,3,1,2,3,4,4,3,3,No
1613,51,Male,Married,Research & Development,Research Director,Medical,11760,Very High,5,Travel_Frequently,No,29,27,9,24,2,1,1,1,4,2,3,4,3,No
1614,34,Female,Single,Research & Development,Manufacturing Director,Marketing,5140,Medium,23,Travel_Rarely,No,10,8,6,8,6,1,1,4,4,4,4,3,4,No
1615,47,Female,Single,Sales,Manager,Medical,4300,Medium,18,Travel_Rarely,No,26,24,15,24,0,5,1,4,2,4,1,2,3,No
1616,45,Male,Single,Research & Development,Research Scientist,Other,5960,Medium,13,Non-Travel,No,24,21,1,21,2,0,0,3,2,4,1,4,3,No
1617,28,Male,Divorced,Research & Development,Laboratory Technician,Technical Degree,8560,High,14,Travel_Rarely,No,8,7,4,4,3,0,0,1,4,4,4,2,3,No
1618,29,Male,Married,Sales,Sales Executive,Human Resources,9520,High,15,Travel_Rarely,No,8,6,2,3,4,2,2,3,2,1,2,2,3,Yes
1619,20,Male,Divorced,Sales,Manager,Medical,11050,Very High,16,Travel_Frequently,No,0,0,1,0,3,0,0,4,3,2,4,3,4,No
1620,24,Female,Married,Research & Development,Laboratory Technician,Marketing,7430,High,10,Travel_Rarely,No,1,0,0,0,4,6,0,1,3,2,3,1,3,No
1621,36,Male,Married,Sales,Sales Executive,Life Sciences,7530,High,7,Travel_Rarely,No,15,14,8,14,0,6,1,3,1,3,2,2,3,No
1622,38,Male,Married,Research & Development,Healthcare Representative,Human Resources,7320,High,5,Travel_Frequently,No,16,16,12,16,8,5,1,3,2,4,1,4,3,No
1623,25,Male,Married,Research & Development,Laboratory Technician,Technical Degree,10440,Very High,10,Travel_Frequently,No,4,0,0,0,3,5,0,3,2,3,1,3,3,No
1624,35,Male,Married,Research & Development,Research Scientist,Technical Degree,9590,High,8,Travel_Rarely,No,11,7,1,7,8,0,2,3,1,3,3,4,3,No
1625,43,Female,Married,Sales,Sales Executive,Marketing,5060,Medium,15,Travel_Frequently,No,21,17,12,14,0,3,0,4,4,4,1,4,3,No
1626,28,Male,Divorced,Research & Development,Laboratory Technician,Medical,9110,High,27,Travel_Rarely,Yes,8,7,7,4,8,0,3,1,4,1,1,2,3,Yes
1627,32,Female,Divorced,Research & Development,Healthcare Representative,Human Resources,10150,Very High,4,Travel_Rarely,No,9,7,3,7,6,2,0,3,4,3,1,4,3,No
1628,33,Female,Single,Research & Development,Manufacturing Director,Marketing,10490,Very High,9,Travel_Rarely,No,12,11,11,9,2,3,1,4,1,3,4,4,3,No
1629,39,Male,Married,Sales,Manager,Other,7870,High,2,Travel_Rarely,Yes,15,11,2,11,7,4,0,4,2,1,3,3,3,No
1630,33,Male,Single,Research & Development,Laboratory Technician,Life Sciences,7690,High,29,Travel_Rarely,No,12,10,9,8,7,1,2,2,1,3,3,4,3,Yes
1631,49,Male,Single,Research & Development,Laboratory Technician,Medical,6850,High,21,Travel_Frequently,No,25,23,15,20,7,1,1,4,1,4,3,3,3,Yes
1632,32,Male,Married,Sales,Sales Executive,Other,7130,High,8,Non-Travel,No,9,7,2,4,8,5,2,2,3,4,3,4,3,No
1633,36,Male,Married,Sales,Sales Representative,Life Sciences,13580,Very High,13,Travel_Rarely,No,16,12,1,9,9,1,1,2,4,4,2,1,3,No
1634,34,Female,Married,Sales,Sales Representative,Life Sciences,7230,High,21,Travel_Frequently,No,11,7,5,7,1,3,1,4,1,4,2,2,3,No
1635,25,Female,Single,Research & Development,Healthcare Representative,Other,5220,Medium,28,Travel_Rarely,No,2,0,1,0,2,2,0,2,3,2,3,2,3,Yes
1636,47,Male,Divorced,Sales,Sales Representative,Medical,7940,High,17,Travel_Rarely,No,25,23,1,23,0,5,0,2,1,1,4,1,3,No
1637,28,Female,Divorced,Research & Development,Research Director,Medical,9440,High,8,Travel_Rarely,No,8,4,3,4,0,3,3,3,4,4,4,3,3,No
1638,30,Male,Married,Research & Development,Research Director,Technical Degree,10310,Very High,21,Travel_Rarely,No,8,3,3,1,1,0,2,3,1,2,3,1,3,No
1639,52,Female,Divorced,Research & Development,Laboratory Technician,Medical,4620,Medium,20,Travel_Rarely,No,29,26,0,24,6,1,0,4,2,3,4,1,3,No
1640,58,Male,Single,Human Resources,Manager,Life Sciences,12360,Very High,19,Travel_Rarely,No,38,34,15,31,6,6,0,3,1,1,4,4,3,No
1641,46,Female,Married,Sales,Sales Representative,Life Sciences,9300,High,2,Travel_Rarely,No,25,20,1,20,0,6,0,1,2,4,3,1,4,No
1642,57,Female,Divorced,Research & Development,Research Scientist,Life Sciences,12060,Very High,21,Travel_Rarely,No,34,29,5,28,4,5,0,1,2,4,4,4,3,No
1643,54,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,4000,Medium,1,Travel_Rarely,No,32,31,15,29,1,0,0,4,3,4,1,1,3,Yes
1644,38,Female,Divorced,Research & Development,Healthcare Representative,Other,10660,Very High,27,Non-Travel,No,14,10,3,8,1,5,2,2,4,1,1,2,4,No
1645,51,Male,Married,Research & Development,Research Scientist,Medical,4540,Medium,26,Non-Travel,No,30,28,2,27,0,4,0,1,4,4,2,1,3,No
1646,32,Female,Divorced,Research & Development,Healthcare Representative,Life Sciences,6240,High,17,Travel_Rarely,No,9,9,8,9,5,6,2,1,2,3,1,1,3,Yes
1647,37,Male,Married,Sales,Manager,Life Sciences,9420,High,19,Travel_Frequently,No,15,13,2,12,0,3,3,1,4,1,2,4,3,No
1648,41,Female,Single,Research & Development,Healthcare Representative,Marketing,4380,Medium,2,Travel_Rarely,No,20,15,13,15,7,3,0,1,2,3,1,1,3,No
1649,59,Male,Single,Human Resources,Human Resources,Human Resources,5610,Medium,26,Travel_Rarely,Yes,35,30,5,28,9,4,1,4,1,2,4,4,3,No
1650,54,Male,Married,Research & Development,Research Director,Marketing,3970,Medium,8,Travel_Rarely,Yes,31,27,14,24,8,1,1,3,3,3,3,3,4,Yes
1651,39,Male,Married,Sales,Sales Representative,Life Sciences,9320,High,8,Travel_Rarely,No,17,12,9,12,8,5,0,3,3,1,1,2,3,No
1652,46,Male,Married,Research & Development,Research Director,Medical,5030,Medium,21,Travel_Rarely,No,25,22,11,22,7,3,1,1,2,3,3,4,3,Yes
1653,26,Female,Divorced,Sales,Sales Representative,Marketing,7050,High,28,Travel_Rarely,Yes,2,0,0,0,9,1,1,3,3,3,3,2,4,No
1654,52,Female,Married,Research & Development,Research Director,Medical,8250,High,15,Travel_Frequently,No,32,32,15,32,8,5,0,4,2,3,2,2,3,No
1655,41,Female,Married,Sales,Sales Representative,Human Resources,7900,High,15,Non-Travel,No,21,20,0,17,2,1,2,4,1,4,4,2,3,No
1656,40,Male,Married,Research & Development,Research Director,Other,7610,High,16,Travel_Rarely,Yes,20,19,15,16,6,6,0,2,2,3,4,3,3,No
1657,50,Female,Married,Research & Development,Manufacturing Director,Marketing,7600,High,9,Travel_Rarely,No,27,22,15,21,3,1,0,3,2,3,4,4,3,No
1658,45,Male,Married,Sales,Sales Executive,Human Resources,4070,Medium,18,Travel_Rarely,Yes,25,22,15,21,8,3,3,2,2,1,1,3,3,Yes
1659,21,Male,Married,Sales,Sales Executive,Medical,6380,High,28,Travel_Rarely,No,0,0,0,0,0,3,0,4,4,4,2,2,3,No
1660,30,Female,Married,Research & Development,Healthcare Representative,Life Sciences,7580,High,12,Travel_Rarely,No,10,8,3,7,4,5,0,4,2,2,4,4,3,Yes
1661,25,Male,Married,Sales,Manager,Human Resources,7250,High,23,Non-Travel,No,2,0,1,0,3,1,0,1,3,3,2,3,3,No
1662,49,Male,Married,Research & Development,Manufacturing Director,Human Resources,6670,High,23,Travel_Rarely,No,26,22,14,19,8,1,0,2,1,3,2,4,3,Yes
1663,19,Male,Divorced,Research & Development,Research Scientist,Medical,5290,Medium,25,Travel_Rarely,No,0,0,1,0,2,1,1,1,2,4,2,2,3,No
1664,26,Male,Single,Research & Development,Research Director,Technical Degree,7830,High,21,Travel_Rarely,No,5,3,3,3,8,1,1,3,4,2,2,1,3,No
1665,43,Female,Married,Research & Development,Research Scientist,Medical,8420,High,27,Travel_Frequently,No,23,22,1,20,4,3,0,2,4,2,3,4,3,Yes
1666,47,Male,Married,Research & Development,Laboratory Technician,Technical Degree,5900,Medium,21,Travel_Frequently,No,24,21,3,19,6,4,1,3,4,4,1,3,3,No
1667,39,Male,Single,Sales,Sales Executive,Other,10340,Very High,29,Travel_Rarely,Yes,17,17,15,15,5,6,0,4,1,3,4,2,4,Yes
1668,55,Male,Married,Human Resources,Human Resources,Other,12480,Very High,21,Travel_Frequently,No,31,30,12,29,4,2,0,4,4,2,3,4,3,No
1669,57,Male,Married,Research & Development,Healthcare Representative,Technical Degree,7100,High,25,Travel_Frequently,Yes,37,37,15,36,3,2,3,1,2,2,1,1,3,Yes
1670,23,Female,Married,Sales,Sales Representative,Other,5110,Medium,26,Travel_Rarely,No,1,1,0,1,2,1,1,1,1,4,4,4,3,No
1671,58,Female,Divorced,Sales,Sales Executive,Technical Degree,4360,Medium,29,Travel_Rarely,No,38,37,3,36,6,0,1,4,1,4,3,3,3,No
1672,44,Female,Single,Human Resources,Manager,Other,6200,High,18,Travel_Rarely,No,22,22,9,20,3,5,0,1,4,1,2,3,3,No
1673,45,Female,Single,Sales,Sales Executive,Medical,6890,High,21,Travel_Rarely,Yes,25,25,15,24,8,4,1,2,3,2,2,1,3,Yes
1674,22,Male,Married,Research & Development,Manufacturing Director,Marketing,4270,Medium,29,Travel_Frequently,Yes,0,0,1,0,1,3,2,4,3,4,3,1,3,Yes
1675,44,Female,Married,Research & Development,Manufacturing Director,Marketing,6130,High,12,Travel_Rarely,Yes,21,20,15,19,2,3,2,2,4,1,1,3,3,Yes
1676,49,Male,Married,Research & Development,Laboratory Technician,Technical Degree,10110,Very High,4,Non-Travel,No,29,26,5,23,0,3,1,1,1,1,3,3,3,No
1677,42,Male,Divorced,Human Resources,Manager,Life Sciences,3040,Medium,26,Travel_Rarely,No,20,20,4,18,8,5,1,4,1,1,3,1,4,Yes
1678,21,Female,Married,Research & Development,Laboratory Technician,Medical,7280,High,19,Travel_Rarely,No,0,0,1,0,4,1,0,3,4,3,2,3,4,No
1679,40,Male,Single,Research & Development,Research Scientist,Human Resources,5590,Medium,13,Travel_Rarely,Yes,17,16,9,16,0,3,0,2,3,2,2,3,3,Yes
1680,58,Female,Married,Sales,Sales Representative,Life Sciences,6980,High,21,Non-Travel,Yes,36,32,1,29,0,1,0,3,4,2,3,2,3,No
1681,49,Female,Single,Research & Development,Healthcare Representative,Technical Degree,12770,Very High,1,Travel_Rarely,No,27,24,11,24,9,0,0,3,3,1,3,3,3,No
1682,23,Female,Married,Research & Development,Laboratory Technician,Technical Degree,6850,High,14,Travel_Rarely,No,0,0,1,0,8,4,0,3,1,3,2,4,3,No
1683,59,Male,Single,Research & Development,Research Scientist,Marketing,6460,High,8,Non-Travel,No,37,34,5,33,2,4,1,4,3,4,4,2,4,No
1684,59,Male,Married,Research & Development,Healthcare Representative,Life Sciences,9070,High,9,Travel_Rarely,Yes,35,32,15,32,6,5,1,4,4,1,4,1,3,No
1685,25,Female,Divorced,Human Resources,Human Resources,Life Sciences,7870,High,29,Travel_Rarely,Yes,1,0,0,0,2,0,1,2,1,3,2,4,3,Yes
1686,52,Male,Married,Research & Development,Research Scientist,Medical,7290,High,16,Travel_Rarely,No,28,24,13,21,8,1,1,4,1,4,3,4,3,No
1687,35,Male,Single,Research & Development,Research Director,Life Sciences,7990,High,5,Travel_Rarely,No,11,9,6,7,7,4,0,4,2,3,4,2,4,No
1688,43,Female,Married,Research & Development,Laboratory Technician,Life Sciences,11260,Very High,11,Travel_Rarely,No,20,15,11,14,4,5,1,1,2,3,1,2,3,No
1689,37,Female,Married,Research & Development,Healthcare Representative,Life Sciences,9840,High,8,Travel_Rarely,Yes,15,10,7,7,9,6,3,2,3,1,3,4,3,No
1690,51,Female,Married,Research & Development,Laboratory Technician,Medical,6290,High,27,Travel_Rarely,Yes,29,25,2,23,2,5,1,3,1,4,4,1,3,Yes
1691,60,Male,Single,Research & Development,Manufacturing Director,Human Resources,12470,Very High,9,Travel_Rarely,No,39,34,10,33,9,6,2,4,4,4,1,2,3,No
1692,52,Male,Divorced,Sales,Sales Representative,Technical Degree,5720,Medium,11,Travel_Rarely,No,28,28,15,25,2,5,0,3,1,3,2,3,3,Yes
1693,58,Male,Married,Sales,Sales Executive,Life Sciences,7280,High,10,Non-Travel,No,35,32,1,32,8,2,1,3,1,4,4,3,3,No
1694,58,Male,Married,Research & Development,Manufacturing Director,Technical Degree,7620,High,6,Non-Travel,No,34,31,15,30,8,4,1,2,4,3,4,3,3,No
1695,21,Male,Single,Research & Development,Research Scientist,Life Sciences,6170,High,23,Travel_Rarely,No,0,0,1,0,5,4,1,1,2,3,4,2,3,Yes
1696,28,Male,Married,Research & Development,Research Director,Marketing,11890,Very High,17,Travel_Rarely,Yes,6,6,0,6,1,2,2,4,3,4,3,4,3,No
1697,49,Male,Married,Research & Development,Research Director,Life Sciences,6050,High,13,Travel_Rarely,No,28,24,3,24,7,6,1,3,2,1,1,3,3,Yes
1698,43,Male,Single,Sales,Manager,Life Sciences,6640,High,12,Travel_Frequently,Yes,19,19,15,17,6,5,1,2,2,1,1,3,3,Yes
1699,20,Male,Married,Sales,Sales Executive,Life Sciences,10440,Very High,20,Travel_Rarely,Yes,0,0,0,0,8,3,2,4,3,1,4,4,3,Yes
1700,22,Male,Married,Sales,Sales Executive,Marketing,5810,Medium,3,Travel_Rarely,No,0,0,0,0,2,3,2,1,4,3,3,1,3,No
1701,40,Male,Divorced,Human Resources,Manager,Marketing,4210,Medium,28,Travel_Frequently,Yes,18,17,0,16,2,5,0,2,1,1,1,3,3,No
1702,44,Female,Divorced,Sales,Manager,Marketing,7360,High,17,Travel_Rarely,No,22,17,11,16,3,1,0,4,4,2,1,4,3,No
1703,25,Male,Single,Research & Development,Healthcare Representative,Technical Degree,4660,Medium,7,Travel_Rarely,Yes,5,0,1,0,3,1,2,2,1,2,1,3,3,No
1704,25,Female,Single,Research & Development,Research Scientist,Other,4470,Medium,16,Travel_Rarely,No,5,5,1,3,0,2,1,4,4,3,4,3,3,No
